Sales ID,Order Date,Product ID,Customer ID,Store ID,Quantity,Sales Amount,Discount,Net Sales,Cost,Profit,Payment Mode
SAL0000594,12/12/2023,PROD00168,CUST02872,STR033,1,10727.57,2681.89,8045.68,7562.94,482.74065,Cash
SAL0001403,12/12/2023,PROD00086,CUST01300,STR034,10,13162.7,2500.91,10661.79,7036.78,3625.00758,UPI
SAL0004764,12/12/2023,PROD00142,CUST02180,STR042,9,8444.79,1435.61,7009.18,5046.61,1962.569196,Cash
SAL0006703,12/12/2023,PROD00040,CUST02372,STR049,9,55674.72,4453.98,51220.74,37391.14,13829.60045,UPI
SAL0006961,12/12/2023,PROD00019,CUST00366,STR017,5,8754.05,2100.97,6653.08,5255.93,1397.14638,Card
SAL0009026,12/12/2023,PROD00156,CUST01470,STR036,7,122117.31,15875.25,106242.06,82868.81,23373.25313,Card
SAL0001324,12/13/2023,PROD00077,CUST01701,STR029,1,550.78,126.68,424.1,347.76,76.338108,UPI
SAL0001554,12/13/2023,PROD00014,CUST02451,STR041,6,10772.1,1831.26,8940.84,7331.49,1609.35174,Cash
SAL0002043,12/13/2023,PROD00014,CUST00614,STR001,10,17953.5,1974.89,15978.62,13581.82,2396.79225,UPI
SAL0002703,12/13/2023,PROD00031,CUST02203,STR021,3,85927.2,12889.08,73038.12,59160.88,13877.2428,Cash
SAL0004273,12/13/2023,PROD00073,CUST01376,STR026,1,41616.86,4994.02,36622.84,26368.44,10254.3943,UPI
SAL0004674,12/13/2023,PROD00092,CUST01435,STR033,9,4990.5,1048.01,3942.5,3666.52,275.97465,Cash
SAL0005574,12/13/2023,PROD00028,CUST01722,STR046,7,278502.42,69625.61,208876.82,179634.06,29242.7541,UPI
SAL0006795,12/13/2023,PROD00038,CUST01541,STR038,5,424972.65,80744.8,344227.85,237517.21,106710.6324,UPI
SAL0001153,12/14/2023,PROD00151,CUST00837,STR005,6,73304.58,6597.41,66707.17,48029.16,18678.00698,Cash
SAL0001463,12/14/2023,PROD00085,CUST02602,STR002,5,7116.05,498.12,6617.93,4897.27,1720.66089,UPI
SAL0001699,12/14/2023,PROD00014,CUST00999,STR002,10,17953.5,1615.82,16337.69,14213.79,2123.89905,UPI
SAL0004282,12/14/2023,PROD00148,CUST02427,STR004,1,789.3,110.5,678.8,617.71,61.09182,Cash
SAL0005357,12/14/2023,PROD00033,CUST01785,STR019,3,240547.59,60136.9,180410.69,124483.38,55927.31468,UPI
SAL0005974,12/14/2023,PROD00068,CUST02136,STR022,7,502048.4,55225.32,446823.08,321712.61,125110.4613,Card
SAL0006016,12/14/2023,PROD00061,CUST01597,STR050,7,18047.26,3609.45,14437.81,10972.73,3465.07392,Card
SAL0006626,12/14/2023,PROD00158,CUST01171,STR032,8,146137.36,36534.34,109603.02,85490.36,24112.6644,Card
SAL0008240,12/14/2023,PROD00085,CUST02955,STR008,7,9962.47,2490.62,7471.85,7023.54,448.31115,Card
SAL0009737,12/14/2023,PROD00162,CUST00818,STR040,10,36749,4042.39,32706.61,27800.62,4905.9915,Card
SAL0000058,12/15/2023,PROD00135,CUST00064,STR013,8,17914.4,1970.58,15943.82,12276.74,3667.07768,Card
SAL0004662,12/15/2023,PROD00048,CUST01999,STR049,5,322390,41910.7,280479.3,196335.51,84143.79,Wallet
SAL0005978,12/15/2023,PROD00164,CUST02147,STR035,8,41836.56,9622.41,32214.15,20939.2,11274.95292,UPI
SAL0006685,12/15/2023,PROD00098,CUST00437,STR015,6,4343.4,521.21,3822.19,3057.75,764.4384,Card
SAL0008986,12/15/2023,PROD00142,CUST01597,STR024,8,7506.48,1276.1,6230.38,5358.13,872.252976,Card
SAL0000364,12/16/2023,PROD00003,CUST01398,STR031,10,18493.7,1664.43,16829.27,13631.71,3197.56073,UPI
SAL0001204,12/16/2023,PROD00025,CUST01402,STR021,4,293175.68,55703.38,237472.3,197102.01,40370.29114,UPI
SAL0002481,12/16/2023,PROD00032,CUST00779,STR029,8,343262.88,30893.66,312369.22,281132.3,31236.92208,UPI
SAL0003043,12/16/2023,PROD00152,CUST00725,STR040,4,82255.28,13160.84,69094.44,58730.27,10364.16528,UPI
SAL0003907,12/16/2023,PROD00081,CUST00603,STR012,8,6174.48,679.19,5495.29,3736.8,1758.491904,UPI
SAL0004678,12/16/2023,PROD00085,CUST00043,STR043,3,4269.63,768.53,3501.1,3326.04,175.05483,UPI
SAL0005715,12/16/2023,PROD00008,CUST02402,STR039,8,11227.76,2357.83,8869.93,6208.95,2660.97912,UPI
SAL0006564,12/16/2023,PROD00082,CUST01531,STR027,3,4629.57,740.73,3888.84,2838.85,1049.986476,UPI
SAL0007159,12/16/2023,PROD00041,CUST00778,STR010,6,470164.68,94032.94,376131.74,300905.4,75226.3488,UPI
SAL0001311,12/17/2023,PROD00058,CUST01661,STR028,9,508970.97,35627.97,473343,402341.55,71001.45032,UPI
SAL0003880,12/17/2023,PROD00028,CUST00084,STR006,10,397860.6,35807.45,362053.15,318606.77,43446.37752,Card
SAL0008259,12/17/2023,PROD00124,CUST02222,STR033,5,43762.4,4376.24,39386.16,26782.59,12603.5712,UPI
SAL0008538,12/17/2023,PROD00054,CUST02221,STR006,8,203023.68,22332.6,180691.08,126483.75,54207.32256,UPI
SAL0009072,12/17/2023,PROD00085,CUST01035,STR021,3,4269.63,1067.41,3202.22,2529.76,672.466725,UPI
SAL0009100,12/17/2023,PROD00118,CUST00145,STR012,7,30298.59,3332.84,26965.75,22651.23,4314.519216,UPI
SAL0000995,12/18/2023,PROD00078,CUST01039,STR013,6,12370.5,1237.05,11133.45,8906.76,2226.69,Wallet
SAL0002225,12/18/2023,PROD00094,CUST02101,STR035,4,4198.36,713.72,3484.64,3031.64,453.003044,Cash
SAL0002353,12/18/2023,PROD00055,CUST01120,STR013,1,11791.64,2358.33,9433.31,8395.65,1037.66432,UPI
SAL0005995,12/18/2023,PROD00098,CUST01523,STR037,10,7239,506.73,6732.27,5924.4,807.8724,Card
SAL0006030,12/18/2023,PROD00159,CUST01573,STR039,9,52842.06,7397.89,45444.17,31810.92,13633.25148,Cash
SAL0006265,12/18/2023,PROD00084,CUST01197,STR037,9,8981.55,1077.79,7903.76,6955.31,948.45168,UPI
SAL0000034,12/19/2023,PROD00059,CUST02136,STR032,10,53744.8,10748.96,42995.84,38266.3,4729.5424,UPI
SAL0000356,12/19/2023,PROD00019,CUST02745,STR027,8,14006.48,1540.71,12465.77,10346.59,2119.180424,Cash
SAL0000779,12/19/2023,PROD00093,CUST01115,STR048,2,2967.04,296.7,2670.34,1869.24,801.1008,Card
SAL0005166,12/19/2023,PROD00091,CUST01023,STR036,6,8443.08,1604.19,6838.89,5471.12,1367.77896,Card
SAL0006132,12/19/2023,PROD00027,CUST01160,STR001,4,389789.24,31183.14,358606.1,340675.8,17930.30504,Cash
SAL0006722,12/19/2023,PROD00025,CUST01628,STR044,5,366469.6,29317.57,337152.03,232634.9,104517.1299,UPI
SAL0002919,12/20/2023,PROD00003,CUST00273,STR024,9,16644.33,2496.65,14147.68,11035.19,3112.48971,UPI
SAL0004816,12/20/2023,PROD00113,CUST00209,STR047,9,18569.88,2228.39,16341.49,14053.69,2287.809216,Card
SAL0005176,12/20/2023,PROD00119,CUST02914,STR003,9,66233.43,5298.67,60934.76,49357.15,11577.60356,UPI
SAL0005289,12/20/2023,PROD00059,CUST02222,STR047,1,5374.48,752.43,4622.05,3790.08,831.969504,UPI
SAL0006667,12/20/2023,PROD00059,CUST02310,STR027,2,10748.96,967.41,9781.55,7238.35,2543.203936,Wallet
SAL0008238,12/20/2023,PROD00091,CUST02053,STR018,8,11257.44,1350.89,9906.55,8915.89,990.65472,UPI
SAL0002824,12/21/2023,PROD00017,CUST00854,STR031,7,4946.76,1088.29,3858.47,3511.21,347.262552,UPI
SAL0006573,12/21/2023,PROD00117,CUST01651,STR047,5,38587.95,3087.04,35500.91,26270.68,9230.23764,Card
SAL0007485,12/21/2023,PROD00003,CUST00132,STR025,4,7397.48,1553.47,5844.01,3798.61,2045.40322,UPI
SAL0008466,12/21/2023,PROD00132,CUST00491,STR018,6,70405.68,5632.45,64773.23,61534.56,3238.66128,Wallet
SAL0009060,12/21/2023,PROD00061,CUST01820,STR009,2,5156.36,876.58,4279.78,3338.23,941.551336,Card
SAL0009960,12/21/2023,PROD00110,CUST01202,STR017,2,20534.16,3490.81,17043.35,11078.18,5965.17348,Card
SAL0001070,12/22/2023,PROD00041,CUST02330,STR018,2,156721.56,29777.1,126944.46,95208.35,31736.1159,UPI
SAL0004232,12/22/2023,PROD00062,CUST00734,STR024,9,92580.57,23145.14,69435.43,56937.05,12498.37695,Cash
SAL0007171,12/22/2023,PROD00114,CUST01370,STR037,4,73501.8,16170.4,57331.4,49878.32,7453.08252,Card
SAL0007765,12/22/2023,PROD00106,CUST01630,STR019,4,83498.8,7514.89,75983.91,65346.16,10637.74712,UPI
SAL0009134,12/22/2023,PROD00028,CUST00549,STR050,7,278502.42,19495.17,259007.25,176124.93,82882.32019,UPI
SAL0004433,12/23/2023,PROD00019,CUST02602,STR032,6,10504.86,2521.17,7983.69,5349.07,2634.618888,UPI
SAL0006527,12/23/2023,PROD00037,CUST02433,STR028,4,130033.96,19505.09,110528.87,95054.82,15474.04124,UPI
SAL0006677,12/23/2023,PROD00115,CUST02000,STR029,1,16617.28,2824.94,13792.34,9378.79,4413.549568,UPI
SAL0006943,12/23/2023,PROD00161,CUST02422,STR013,6,67438.92,8092.67,59346.25,53411.62,5934.62496,Card
SAL0007102,12/23/2023,PROD00040,CUST01227,STR034,1,6186.08,433.03,5753.05,4659.97,1093.080336,Cash
SAL0007897,12/23/2023,PROD00120,CUST00082,STR032,6,104154.54,21872.45,82282.09,57597.46,24684.62598,Card
SAL0000524,12/24/2023,PROD00004,CUST02961,STR048,10,15491.6,1549.16,13942.44,12408.77,1533.6684,Wallet
SAL0001202,12/24/2023,PROD00100,CUST00994,STR050,9,56068.02,6167.48,49900.54,39421.42,10479.11294,Card
SAL0002507,12/24/2023,PROD00103,CUST01748,STR012,2,16804.02,4032.96,12771.06,9450.58,3320.474352,Wallet
SAL0003379,12/24/2023,PROD00081,CUST01228,STR012,7,5402.67,810.4,4592.27,3444.2,1148.067375,UPI
SAL0003612,12/24/2023,PROD00065,CUST02443,STR045,9,550890.9,137722.73,413168.18,388378.08,24790.0905,UPI
SAL0004163,12/24/2023,PROD00130,CUST00268,STR045,9,81429.3,8142.93,73286.37,67423.46,5862.9096,Card
SAL0004542,12/24/2023,PROD00151,CUST01012,STR021,6,73304.58,8063.5,65241.08,45016.34,20224.73362,Cash
SAL0004931,12/24/2023,PROD00039,CUST01525,STR015,9,223787.07,49233.16,174553.91,162335.14,12218.77402,Wallet
SAL0005452,12/24/2023,PROD00086,CUST00932,STR008,7,9213.89,1197.81,8016.08,6252.55,1763.538546,Card
SAL0008367,12/24/2023,PROD00010,CUST00829,STR012,4,984.28,206.7,777.58,730.93,46.654872,UPI
SAL0008433,12/24/2023,PROD00031,CUST02551,STR045,5,143212,30074.52,113137.48,97298.23,15839.2472,Cash
SAL0009390,12/24/2023,PROD00149,CUST00819,STR045,5,89975.15,14396.02,75579.13,49882.22,25696.90284,UPI
SAL0000248,12/25/2023,PROD00050,CUST00029,STR002,4,193124.6,42487.41,150637.19,97914.17,52723.0158,Card
SAL0001101,12/25/2023,PROD00048,CUST00963,STR013,6,386868,65767.56,321100.44,288990.4,32110.044,Wallet
SAL0001221,12/25/2023,PROD00027,CUST00187,STR026,6,584683.86,140324.13,444359.73,408810.95,35548.77869,UPI
SAL0004793,12/25/2023,PROD00157,CUST02432,STR011,4,55928.36,12863.52,43064.84,37897.06,5167.780464,UPI
SAL0005611,12/25/2023,PROD00019,CUST00981,STR019,3,5252.43,1155.53,4096.9,2703.95,1392.944436,UPI
SAL0000130,12/26/2023,PROD00013,CUST02646,STR040,8,10021.36,701.5,9319.86,8760.67,559.191888,UPI
SAL0000198,12/26/2023,PROD00157,CUST01400,STR013,3,41946.27,8808.72,33137.55,24853.16,8284.388325,UPI
SAL0001274,12/26/2023,PROD00154,CUST00011,STR041,1,20815.67,3122.35,17693.32,11500.66,6192.661825,Card
SAL0007849,12/26/2023,PROD00010,CUST01979,STR014,9,2214.63,354.34,1860.29,1655.66,204.631812,Card
SAL0000920,12/27/2023,PROD00046,CUST02395,STR044,10,661505.1,119070.92,542434.18,433947.35,108486.8364,Card
SAL0001590,12/27/2023,PROD00010,CUST01226,STR003,6,1476.42,236.23,1240.19,1153.38,86.813496,UPI
SAL0001909,12/27/2023,PROD00111,CUST01979,STR035,9,13437.54,3359.39,10078.16,9271.9,806.2524,UPI
SAL0004312,12/27/2023,PROD00060,CUST02179,STR012,4,147131.88,17655.83,129476.05,103580.84,25895.21088,Wallet
SAL0004350,12/27/2023,PROD00087,CUST01811,STR019,7,12161.94,2554.01,9607.93,8839.3,768.634608,Card
SAL0005673,12/27/2023,PROD00072,CUST02203,STR007,2,79659.12,6372.73,73286.39,49101.88,24184.50883,UPI
SAL0009023,12/27/2023,PROD00096,CUST01714,STR026,5,608.35,109.5,498.85,379.12,119.72328,Wallet
SAL0004825,12/28/2023,PROD00135,CUST02002,STR003,7,15675.1,1410.76,14264.34,12552.62,1711.72092,Card
SAL0006323,12/28/2023,PROD00096,CUST01614,STR010,5,608.35,91.25,517.1,361.97,155.12925,UPI
SAL0006993,12/29/2023,PROD00115,CUST01652,STR047,5,83086.4,14955.55,68130.85,51779.44,16351.40352,Card
SAL0007151,12/29/2023,PROD00104,CUST02957,STR001,5,57318.8,10317.38,47001.42,37601.13,9400.2832,Card
SAL0008267,12/29/2023,PROD00117,CUST00109,STR024,4,30870.36,7100.18,23770.18,19491.55,4278.631896,Card
SAL0009496,12/29/2023,PROD00158,CUST00336,STR018,2,36534.34,6941.52,29592.82,21010.9,8581.916466,Cash
SAL0000984,12/30/2023,PROD00103,CUST02695,STR046,9,75618.09,15123.62,60494.47,56864.8,3629.66832,UPI
SAL0002416,12/30/2023,PROD00148,CUST02787,STR046,9,7103.7,1562.81,5540.89,3878.62,1662.2658,UPI
SAL0002688,12/30/2023,PROD00112,CUST01199,STR039,5,16417.45,3119.32,13298.13,12633.23,664.906725,Card
SAL0003440,12/30/2023,PROD00065,CUST01121,STR008,6,367260.6,77124.73,290135.87,249516.85,40619.02236,Card
SAL0004474,12/30/2023,PROD00006,CUST00676,STR046,3,5304.6,848.74,4455.86,3698.37,757.49688,UPI
SAL0005206,12/30/2023,PROD00022,CUST02795,STR024,5,198686.8,47684.83,151001.97,104191.36,46810.61008,Wallet
SAL0007628,12/30/2023,PROD00012,CUST01401,STR002,10,454.6,45.46,409.14,323.22,85.9194,UPI
SAL0007647,12/30/2023,PROD00141,CUST00471,STR040,1,1388.5,277.7,1110.8,755.34,355.456,Wallet
SAL0000257,12/31/2023,PROD00085,CUST01780,STR021,5,7116.05,711.61,6404.45,5187.6,1216.84455,Card
SAL0004118,12/31/2023,PROD00155,CUST00706,STR014,3,12833.1,3208.28,9624.83,6256.14,3368.68875,Cash
SAL0004311,12/31/2023,PROD00162,CUST02414,STR012,3,11024.7,771.73,10252.97,7382.14,2870.83188,Card
SAL0004336,12/31/2023,PROD00159,CUST02657,STR014,10,58713.4,5871.34,52842.06,45444.17,7397.8884,Card
SAL0008596,12/31/2023,PROD00036,CUST02629,STR030,10,345281.1,72509.03,272772.07,201851.33,70920.73794,Card
SAL0001546,1/1/2024,PROD00105,CUST02317,STR027,10,203287,44723.14,158563.86,122094.17,36469.6878,Card
SAL0003060,1/1/2024,PROD00131,CUST01573,STR017,9,23209.47,5338.18,17871.29,13403.47,4467.822975,UPI
SAL0003321,1/1/2024,PROD00102,CUST00065,STR037,8,129868.56,23376.34,106492.22,89453.46,17038.75507,Wallet
SAL0004423,1/1/2024,PROD00081,CUST00126,STR043,10,7718.1,848.99,6869.11,4602.3,2266.80597,UPI
SAL0005734,1/1/2024,PROD00078,CUST00682,STR030,10,20617.5,3917.33,16700.18,14362.15,2338.0245,UPI
SAL0006433,1/1/2024,PROD00011,CUST01653,STR033,4,623.04,68.53,554.51,487.96,66.540672,Wallet
SAL0008830,1/1/2024,PROD00097,CUST01729,STR005,10,14155.8,1840.25,12315.55,11083.99,1231.5546,UPI
SAL0009756,1/1/2024,PROD00092,CUST01674,STR001,10,5545,720.85,4824.15,3280.42,1543.728,Cash
SAL0001823,1/2/2024,PROD00106,CUST02432,STR034,6,125248.2,16282.27,108965.93,99159,9806.93406,UPI
SAL0001827,1/2/2024,PROD00015,CUST02539,STR015,10,4793.2,862.78,3930.42,3615.99,314.43392,UPI
SAL0002328,1/2/2024,PROD00153,CUST00171,STR003,1,7528.34,828.12,6700.22,6298.21,402.013356,Cash
SAL0004511,1/2/2024,PROD00090,CUST01079,STR049,3,3752.64,637.95,3114.69,2740.93,373.762944,Card
SAL0005255,1/2/2024,PROD00025,CUST01639,STR019,5,366469.6,43976.35,322493.25,303143.65,19349.59488,UPI
SAL0006137,1/2/2024,PROD00070,CUST02475,STR037,2,150889.82,33195.76,117694.06,105924.65,11769.40596,Wallet
SAL0006839,1/2/2024,PROD00162,CUST01224,STR002,5,18374.5,2388.69,15985.82,14387.23,1598.5815,UPI
SAL0007680,1/2/2024,PROD00049,CUST02137,STR031,5,76398.2,6875.84,69522.36,47970.43,21551.93222,Card
SAL0008421,1/2/2024,PROD00035,CUST00779,STR013,1,73099.72,17543.93,55555.79,52778,2777.78936,Wallet
SAL0000315,1/3/2024,PROD00045,CUST01368,STR027,1,11524.08,2650.54,8873.54,8163.66,709.883328,UPI
SAL0000682,1/3/2024,PROD00161,CUST02489,STR032,10,112398.2,14611.77,97786.43,86052.06,11734.37208,Wallet
SAL0001511,1/3/2024,PROD00112,CUST00978,STR034,5,16417.45,3447.66,12969.79,9857.04,3112.74852,Cash
SAL0002429,1/3/2024,PROD00052,CUST01577,STR009,2,151749.26,34902.33,116846.93,111004.58,5842.34651,UPI
SAL0004729,1/3/2024,PROD00057,CUST02204,STR047,5,263605.8,65901.45,197704.35,146301.22,51403.131,UPI
SAL0008812,1/3/2024,PROD00071,CUST02527,STR024,6,72172.8,10104.19,62068.61,55861.75,6206.8608,Cash
SAL0002203,1/4/2024,PROD00039,CUST00025,STR036,9,223787.07,49233.16,174553.91,164080.68,10473.23488,Card
SAL0002945,1/4/2024,PROD00052,CUST01155,STR049,5,379373.15,41731.05,337642.1,300501.47,37140.63139,Cash
SAL0003917,1/4/2024,PROD00019,CUST02117,STR036,9,15757.29,2521.17,13236.12,10059.45,3176.669664,UPI
SAL0004733,1/4/2024,PROD00166,CUST00577,STR045,1,9701.95,1552.31,8149.64,5378.76,2770.87692,UPI
SAL0005778,1/4/2024,PROD00132,CUST01514,STR050,7,82139.96,19713.59,62426.37,48692.57,13733.80131,Card
SAL0006439,1/4/2024,PROD00023,CUST02159,STR050,6,581851.86,122188.89,459662.97,358537.12,101125.8533,UPI
SAL0006652,1/4/2024,PROD00075,CUST02093,STR050,9,990.72,158.52,832.2,590.87,241.339392,UPI
SAL0008706,1/4/2024,PROD00060,CUST02089,STR026,2,73565.94,15448.85,58117.09,50561.87,7555.222038,UPI
SAL0009212,1/4/2024,PROD00006,CUST00264,STR018,7,12377.4,2723.03,9654.37,6564.97,3089.39904,UPI
SAL0001733,1/5/2024,PROD00041,CUST02214,STR030,6,470164.68,79928,390236.68,355115.38,35121.3016,Card
SAL0005268,1/5/2024,PROD00171,CUST02053,STR012,9,117423.45,16439.28,100984.17,83816.86,17167.30839,Cash
SAL0006228,1/5/2024,PROD00118,CUST02782,STR020,4,17313.48,3116.43,14197.05,12067.5,2129.55804,Cash
SAL0006911,1/5/2024,PROD00009,CUST02819,STR011,2,1148.12,91.85,1056.27,992.89,63.376224,UPI
SAL0006985,1/5/2024,PROD00096,CUST00502,STR019,3,365.01,69.35,295.66,209.92,85.740849,Card
SAL0007555,1/5/2024,PROD00090,CUST02762,STR046,6,7505.28,675.48,6829.8,4575.97,2253.835584,UPI
SAL0009440,1/5/2024,PROD00167,CUST00460,STR008,4,12262.72,981.02,11281.7,9815.08,1466.621312,UPI
SAL0002281,1/6/2024,PROD00154,CUST01978,STR043,7,145709.69,27684.84,118024.85,107402.61,10622.2364,Card
SAL0002365,1/6/2024,PROD00121,CUST01795,STR049,4,12031.52,1804.73,10226.79,8385.97,1840.82256,Card
SAL0002821,1/6/2024,PROD00047,CUST02556,STR041,5,370672.4,66721.03,303951.37,276595.74,27355.62312,UPI
SAL0004193,1/6/2024,PROD00008,CUST00328,STR033,3,4210.41,505.25,3705.16,3408.75,296.412864,Cash
SAL0005588,1/6/2024,PROD00131,CUST00753,STR008,1,2578.83,489.98,2088.85,1483.09,605.767167,Card
SAL0006087,1/6/2024,PROD00152,CUST01233,STR035,4,82255.28,7402.98,74852.3,56887.75,17964.55315,Card
SAL0006764,1/6/2024,PROD00142,CUST02638,STR050,9,8444.79,2026.75,6418.04,4749.35,1668.690504,UPI
SAL0008253,1/6/2024,PROD00032,CUST02273,STR016,8,343262.88,37758.92,305503.96,219962.85,85541.1097,UPI
SAL0008540,1/6/2024,PROD00048,CUST02633,STR034,9,580302,63833.22,516468.78,485480.65,30988.1268,UPI
SAL0009109,1/6/2024,PROD00016,CUST02047,STR036,9,12340.17,2221.23,10118.94,8196.34,1922.598486,UPI
SAL0009465,1/6/2024,PROD00009,CUST02789,STR007,2,1148.12,264.07,884.05,610,274.056244,UPI
SAL0001735,1/7/2024,PROD00010,CUST00500,STR013,10,2460.7,516.75,1943.95,1769,174.95577,UPI
SAL0003412,1/7/2024,PROD00079,CUST01835,STR030,5,1613.7,258.19,1355.51,989.52,365.98716,Card
SAL0007777,1/7/2024,PROD00166,CUST02259,STR021,8,77615.6,14746.96,62868.64,52180.97,10687.66812,UPI
SAL0008638,1/7/2024,PROD00172,CUST01072,STR009,9,72888.48,14577.7,58310.78,53645.92,4664.86272,UPI
SAL0009420,1/7/2024,PROD00122,CUST01338,STR027,9,161192.43,14507.32,146685.11,129082.9,17602.21336,UPI
SAL0009454,1/7/2024,PROD00022,CUST02587,STR024,6,238424.16,30995.14,207429.02,194983.28,12445.74115,Card
SAL0009718,1/7/2024,PROD00049,CUST02271,STR023,4,61118.56,4278.3,56840.26,36946.17,19894.09128,Card
SAL0009869,1/7/2024,PROD00003,CUST00993,STR018,9,16644.33,2496.65,14147.68,10469.28,3678.39693,Card
SAL0000935,1/8/2024,PROD00146,CUST00299,STR004,8,9414.72,1412.21,8002.51,7442.34,560.17584,UPI
SAL0003217,1/8/2024,PROD00152,CUST02488,STR021,7,143946.74,18713.08,125233.66,112710.3,12523.36638,UPI
SAL0004302,1/8/2024,PROD00006,CUST02170,STR010,4,7072.8,1556.02,5516.78,4523.76,993.02112,UPI
SAL0006750,1/8/2024,PROD00102,CUST02091,STR043,10,162335.7,22727,139608.7,93537.83,46070.87166,Cash
SAL0007270,1/8/2024,PROD00137,CUST00970,STR032,4,7126.56,641.39,6485.17,5188.14,1297.03392,Card
SAL0009460,1/8/2024,PROD00133,CUST02970,STR044,1,5528.06,552.81,4975.25,3482.68,1492.5762,UPI
SAL0009579,1/8/2024,PROD00050,CUST00933,STR017,6,289686.9,60834.25,228852.65,185370.65,43482.00369,Card
SAL0000243,1/9/2024,PROD00029,CUST01551,STR008,1,65302.54,5877.23,59425.31,49323.01,10102.30294,Wallet
SAL0001280,1/9/2024,PROD00050,CUST00130,STR042,3,144843.45,27520.26,117323.19,103244.41,14078.78334,Card
SAL0004672,1/9/2024,PROD00134,CUST00480,STR036,4,39666.92,3173.35,36493.57,27735.11,8758.455936,Cash
SAL0006628,1/9/2024,PROD00172,CUST01256,STR023,6,48592.32,11662.16,36930.16,27328.32,9601.842432,UPI
SAL0006725,1/9/2024,PROD00030,CUST01089,STR019,7,87138.66,20041.89,67096.77,56361.29,10735.48291,UPI
SAL0006822,1/9/2024,PROD00139,CUST02618,STR045,8,21851.92,2403.71,19448.21,14391.67,5056.534288,Wallet
SAL0007612,1/9/2024,PROD00028,CUST00524,STR010,3,119358.18,14322.98,105035.2,93481.33,11553.87182,Wallet
SAL0007625,1/9/2024,PROD00143,CUST02844,STR030,8,5556.32,1166.83,4389.49,3467.7,921.793488,UPI
SAL0008724,1/9/2024,PROD00092,CUST00863,STR032,5,2772.5,249.53,2522.98,2119.3,403.676,UPI
SAL0002577,1/10/2024,PROD00070,CUST00252,STR045,1,75444.91,18106.78,57338.13,53324.46,4013.669212,Card
SAL0006616,1/10/2024,PROD00062,CUST00916,STR016,8,82293.84,16458.77,65835.07,50693.01,15142.06656,Cash
SAL0007018,1/10/2024,PROD00048,CUST02493,STR009,1,64478,6447.8,58030.2,42942.35,15087.852,Cash
SAL0008202,1/10/2024,PROD00126,CUST00606,STR039,10,52715.2,11070.19,41645.01,34981.81,6663.20128,Wallet
SAL0009436,1/10/2024,PROD00108,CUST00382,STR035,1,789.81,134.27,655.54,609.65,45.887961,UPI
SAL0002752,1/11/2024,PROD00086,CUST02903,STR020,1,1316.27,236.93,1079.34,874.27,205.074866,Card
SAL0006245,1/11/2024,PROD00013,CUST00982,STR008,7,8768.69,2104.49,6664.2,5664.57,999.63066,UPI
SAL0006566,1/11/2024,PROD00108,CUST00974,STR006,5,3949.05,987.26,2961.79,2547.14,414.65025,Cash
SAL0009086,1/11/2024,PROD00064,CUST01695,STR044,6,418715.22,33497.22,385218,342844.02,42373.98026,Card
SAL0009818,1/11/2024,PROD00045,CUST01545,STR042,8,92192.64,23048.16,69144.48,65687.26,3457.224,Wallet
SAL0009934,1/11/2024,PROD00085,CUST01218,STR012,2,2846.42,626.21,2220.21,2064.79,155.414532,UPI
SAL0001229,1/12/2024,PROD00086,CUST00188,STR029,4,5265.08,684.46,4580.62,3435.46,1145.1549,Wallet
SAL0001528,1/12/2024,PROD00084,CUST01157,STR019,9,8981.55,628.71,8352.84,6932.86,1419.983055,Card
SAL0002685,1/12/2024,PROD00013,CUST01958,STR049,2,2505.34,576.23,1929.11,1466.12,462.986832,Cash
SAL0003039,1/12/2024,PROD00166,CUST01477,STR048,8,77615.6,11642.34,65973.26,61355.13,4618.1282,Card
SAL0003540,1/12/2024,PROD00116,CUST02807,STR016,6,11895.84,1665.42,10230.42,9411.99,818.433792,Wallet
SAL0004488,1/12/2024,PROD00054,CUST00899,STR021,1,25377.96,3045.36,22332.6,16972.78,5359.825152,Card
SAL0007670,1/12/2024,PROD00148,CUST02799,STR035,8,6314.4,631.44,5682.96,5341.98,340.9776,Cash
SAL0007856,1/12/2024,PROD00126,CUST01692,STR004,2,10543.04,843.44,9699.6,7177.7,2521.895168,Card
SAL0002260,1/13/2024,PROD00113,CUST00154,STR003,4,8253.28,660.26,7593.02,5998.48,1594.533696,UPI
SAL0002504,1/13/2024,PROD00151,CUST00872,STR033,8,97739.44,23457.47,74281.97,66853.78,7428.19744,Cash
SAL0002773,1/13/2024,PROD00052,CUST02628,STR029,1,75874.63,8346.21,67528.42,55373.3,12155.11573,UPI
SAL0002798,1/13/2024,PROD00029,CUST02281,STR047,3,195907.62,47017.83,148889.79,119111.83,29777.95824,UPI
SAL0002953,1/13/2024,PROD00165,CUST02837,STR024,7,96370.61,12528.18,83842.43,60366.55,23475.8806,UPI
SAL0003970,1/13/2024,PROD00001,CUST01520,STR024,4,2390.92,191.27,2199.65,1781.71,417.932816,UPI
SAL0004005,1/13/2024,PROD00076,CUST00283,STR033,2,2743.76,685.94,2057.82,1502.21,555.6114,UPI
SAL0004134,1/13/2024,PROD00107,CUST00995,STR050,6,98706.9,15793.1,82913.8,54723.11,28190.69064,UPI
SAL0006955,1/13/2024,PROD00101,CUST01867,STR049,9,128202.03,14102.22,114099.81,94702.84,19396.96714,Card
